,Overall Survival (Months)
HSPE1,0.013142558521272742
HSPG2,-0.038907629265657245
HSPH1,-0.06580669694826405
HTATIP2,-0.0005662990614107206
HTATSF1,0.0024951881969385347
HCCAT5,-0.02628468669629132
HTN1,-0.008691729125263418
HTN3,-0.009162244375450941
HTR1A,0.04308495072015737
HTR1B,-0.06397228738488743
HTR1D,-0.0808994025652621
HTR1E,0.0803497645528591
HTR1F,-0.019141529906097545
HTR2A,-0.0411604475109713
HTR2B,0.05604810480905003
HTR2C,-0.02185444674542302
HTR3A,-0.007702630277805183
HTR3B,0.006390129180590169
HTR3C,0.03214305739221077
HTR3D,-0.015683658606196933
HTR3E,-0.04365026606137845
HTR4,-0.06501277654669485
HTR5A,-0.03275899201287839
HTR6,0.00629824347837834
HTR7P1,-0.03812267535273363
HTR7,-0.048752605879867565
HTRA1,-0.024337667230680933
HTRA2,0.10873104218985402
HTRA3,-0.032653322668483954
HTRA4,0.05249093304813806
HTT,-0.017113871895529223
HULC,-0.04231687244120227
HUNK,-0.00028890648279892206
HUS1B,0.015529759125528404
HUS1,-0.06108776520966783
HUWE1,-0.03522246337792048
HVCN1,0.06826369777230554
HYAL1,-0.07126280165462184
HYAL2,0.05681123370451265
HYAL3,0.0017280587172426739
HYAL4,-0.036996888315168876
HYDIN,0.08598782329148269
HYI,0.18733229964451836
HYLS1,-0.01919640832982189
HYOU1,0.03660959047496976
IAH1,0.03503231558735274
IAPP,-0.03793215741696209
IARS2,-0.0857308590965624
IARS,-0.0414426111930121
IBSP,0.01005376328203722
IBTK,-0.05078928755429277
ICA1L,0.14203261522010716
ICA1,0.027585204511122424
ICAM1,-0.06249886496387799
ICAM2,0.03984808305043558
ICAM3,0.022919659306596486
ICAM4,0.038603406786790355
ICAM5,-0.003047750911905432
ICK,0.0038942683781449353
ICMT,-0.03740107689772895
ICOSLG,-0.027920766811092932
ICOS,-0.021407896763818268
ICT1,0.02449861772460476
ID1,-0.01096056634809433
ID2,-0.016175696792807337
ID3,-0.030469474602525207
ID4,0.09165964150527083
IDE,-0.06079269183990984
IDH1,0.06788024045539706
IDH2,0.19502413274776276
IDH3A,-0.024675891175141226
IDH3B,0.04321636549322173
IDH3G,0.0835359028775409
IDI1,-0.06550571283675545
IDI2,0.021420636426136223
IDO1,0.062211382607824
IDO2,0.004115243784183952
IDS,-0.02760427148018815
IDUA,0.033145219876298204
IER2,0.011442782338876573
IER3IP1,0.06051485633380956
IER3,-0.06739176020966044
IER5L,-0.05136842912594474
IER5,-0.054574362884524795
IFFO1,-0.025076843923237963
IFFO2,0.05960238232149273
IFI16,-0.02067078652562561
IFI27L1,0.09289970375743153
IFI27L2,0.0841244316306429
IFI27,0.04959987784565672
IFI30,0.06592691023936718
IFI35,0.014015072904256992
IFI44L,-0.017704308951301588
IFI44,0.04846296208059493
IFI6,0.024792969360885053
IFIH1,-0.05302624092848615
IFIT1B,-0.004934800302172638
IFIT5,-0.008141293867855828
IFITM1,0.009044226295415818
IFITM2,-0.018027271091833077
IFITM3,-0.003618170781310471
IFITM5,-0.007232184162222237
LMNTD1,0.08065010391296498
IFNA10,-0.012952934715350776
IFNA13,0.031646909230787564
IFNA14,0.00412016847532463
IFNA16,-0.022050238941128456
IFNA17,-0.041936123911773225
IFNA1,0.04425382220518238
IFNA21,0.021741305424276082
IFNA2,0.07254412998757415
IFNA4,-0.03309954897228393
IFNA5,0.017284911307322213
IFNA7,-0.015110803125313783
IFNA8,0.03550117589202134
IFNAR1,0.04309988989312136
IFNAR2,-0.04493521185244277
IFNB1,0.1457165547533466
IFNE,0.18922117901303598
IFNGR1,-0.012446927532116745
IFNGR2,0.08280698404319008
IFNG,-0.027873752113281563
IFNK,-0.05622564129428653
IFNW1,-0.0065054039441846375
IFRD1,0.0705337816875698
IFRD2,0.056124224732398684
IFT122,0.053022384104034787
IFT140,0.0867052600937684
IFT172,0.14113817266460227
IFT20,0.01053059797917268
IFT27,0.005836752421143689
IFT46,0.11356360984954397
IFT52,0.043483205518120883
IFT57,0.059057518366707834
IFT74,0.08951914928851906
IFT80,0.08203536455481587
IFT81,-0.03226992944068503
IFT88,0.03451976661107581
IGBP1,0.05146862431156466
IGDCC3,-0.013928248800327534
IGDCC4,-0.08349337773783924
IGF1R,-0.06327555848179646
IGF1,-0.017821681766283362
IGF2BP1,-0.06635758940755425
IGF2BP2,-0.0835970090822035
IGF2BP3,-0.040954120297150946
IGF2R,-0.02952710190938068
IGF2,-0.01900098289777439
IGFALS,-0.007620216316396736
IGFBP1,-0.06165319971755371
IGFBP2,0.11408838948368077
IGFBP3,-0.06071102017648489
IGFBP4,-0.018421325066044006
IGFBP5,0.016235272728376944
IGFBP6,-0.040180312714073074
IGFBP7,0.029905678452978923
IGFBPL1,0.05114660422560145
IGFL1,-0.028213921703366
IGFL2,-0.011193089562894503
IGFL3,-0.02293830293200662
IGFL4,-0.0295070677516743
IGFN1,-0.025374981463283996
IGHMBP2,-0.0012754192206263502
JCHAIN,0.03503730582257667
IGLL1,0.08476716061822535
IGLON5,-0.048487738692697166
IGSF10,0.010593306594013991
IGSF11,-0.03440342531453679
IGSF1,-0.05335882838774014
IGSF21,0.021158369764548973
IGSF22,0.11558408768039355
IGSF3,-0.02951137184746438
IGSF5,-0.018345124005598804
IGSF6,0.013215098713919321
IGSF8,-0.04283980155916424
IGSF9B,-0.04757735211568362
IGSF9,-0.061077260838460615
IHH,-0.04067160566869495
IKBIP,-0.06131413102898931
IKBKAP,-0.03610710073061384
IKBKB,-0.02839834169083885
IKBKE,-0.0587698863985283
IKBKG,0.016268771981017942
IKZF1,-0.013857254222681673
IKZF2,-1.8103147002284222e-05
IKZF3,-0.04650670022558708
IKZF4,0.05198810408516883
IKZF5,0.01686199210156636
IK,0.08088383529454887
IL10RA,-0.005555821282165885
IL10RB,0.01996249869923779
IL10,0.012823223541614808
IL11RA,0.010735558368550984
IL11,-0.08015776429053373
IL12A,-0.016797357436903942
IL12B,0.010370648576250308
IL12RB1,-0.033327978516118885
IL12RB2,-0.032946263167409444
IL13RA1,-0.04856244840248177
IL13RA2,-0.009429089265058203
IL13,-0.0051551701163882685
IL15RA,-0.09242779686999002
IL15,0.01158020152959816
IL16,0.02965294604198793
IL17A,-0.01819969365836346
IL17B,0.19150367687208944
IL17C,-0.03167332683860455
IL17D,0.013821900487689824
IL17F,0.011873795046595156
IL17RA,-0.03940516151914592
IL17RB,0.051392865713699956
IL17RC,0.1035436867695411
IL17RD,-0.020635047937000425
IL17REL,-0.015524753767860437
IL17RE,0.058121080258583716
IL18BP,-0.03820551396080211
IL18R1,-0.06801754979775576
IL18RAP,-0.06048833809923235
IL18,-0.02818832087015107
IL19,-0.011889359906615079
IL1A,-0.029404411753679992
IL1B,0.012309759798986096
IL1F10,0.003867821751645197
IL36RN,0.04562638361094418
IL36A,0.02133004364196867
IL37,-0.08128162127648501
IL36B,-0.04310443706621862
IL36G,-0.040663629906696884
IL1R1,0.014624632231468879
IL1R2,-0.03184362903631102
IL1RAPL1,0.013771224175395867
IL1RAP,-0.09770654430478792
IL1RL1,0.0788720539433607
IL1RL2,-0.08607301490490395
IL1RN,-0.04781159774662391
IL20RA,-0.01109212944364325
IL20RB,-0.058756678381129857
IL20,-0.04497608191001068
IL21R,0.0012895781891391382
IL21,-0.016839087752221583
IL22RA1,-0.03903742131936938
IL22RA2,0.026198677559839893
IL22,0.019888861308374414
IL23A,0.04306833746361016
IL23R,0.021784798536942675
IL24,-0.03899817265772078
IL25,-0.05006377837942024
IL26,0.02673924494477575
IL27RA,-0.017213016895817355
IL27,-0.02971387708999056
IFNL2,-0.039038970468230155
IFNL3,-0.017634995724684507
IFNLR1,0.05207320505381902
IFNL1,-0.01250278812093547
IL2RA,-0.04330002707390264
IL2RB,-0.03306141942302937
IL2RG,-0.00697412307723179
IL2,0.049318847866746174
IL31RA,-0.009574695743357016
IL31,0.03329027867324547
IL32,-0.08659264548119584
IL33,0.04493600251605066
IL34,0.00908343331876319
IL3,0.01953487769571545
IL4I1,-0.012378478487619268
IL4R,-0.054348672324197385
IL4,0.02656151010457396
IL5RA,0.07002032658492308
IL5,-0.05333040631807306
IL6R,-0.020945813532321764
IL6ST,-0.04885379859281555
IL6,0.054629738455035166
IL7R,-0.024877779694104964
IL7,-0.05543069176006807
CXCL8,-0.039759210815247734
IL9,-0.0136955931843531
ILDR1,0.04769726504558307
ILDR2,-0.017256421509304593
ILF2,-0.007218109027579543
ILF3,-0.01246473074529541
ILKAP,0.05655833772501476
ILK,0.041744180110861256
ILVBL,0.03190065571315724
IMMP1L,0.059173912387882964
IMMP2L,-0.008644061499918981
IMMT,-0.024152338150131788
IMP3,0.022234403956244382
IMP4,0.010608332334184548
SPPL2C,-0.02205432480294672
IMPA1,-0.05907881475444986
IMPA2,0.04319303992013298
IMPACT,-0.012165236576273974
IMPAD1,-0.07774878876000522
IMPDH1,0.02782603246516111
IMPDH2,0.03947713876569371
IMPG1,-0.029840405884610087
IMPG2,-0.10231258887399844
INADL,-0.042725821682186985
INA,0.057132200472507985
INCA1,0.025191753257578504
INCENP,-0.047024501605040056
INE1,-0.03819929524732581
INF2,-0.05812873802735103
ING1,0.009056515504970232
ING2,0.029245572518439025
ING3,0.042946311080366194
ING4,0.011282747638089795
ING5,0.00221062866617368
INGX,0.03922137242466391
INHA,-0.0819834371962791
INHBA,-0.08555522180738165
INHBB,-0.07920581473403994
INHBC,-0.032233347029130936
INHBE,-0.019617755141155765
INO80B,0.13604163748997547
INO80C,-0.008271844739699687
INO80D,-0.024687523669090203
INO80E,0.07247929796417836
INO80,-0.04503605107484079
INPP1,-0.009767459580259484
INPP4A,-0.03188555589518542
INPP4B,-0.03387051412381899
INPP5A,0.039578749487416263
INPP5B,0.026397443447365818
INPP5D,-0.020835085457484036
INPP5E,0.05760822804198306
INPP5F,-0.020634563985651545
INPP5J,0.12039438798575117
INPP5K,0.05527813849312085
INPPL1,0.023630289886762953
INSC,-0.054181592968564334
INSIG1,-0.016407585942694248
INSIG2,0.06385606069525078
INSL3,0.015987410988723205
INSL4,-0.04956954449174533
INSL5,-5.2449989546638544e-05
INSL6,-0.04336615834571105
INSM1,-0.007270551652674282
INSM2,0.00565170553092386
INSRR,-0.020629131075094884
INSR,-0.008051278659044352
INS,0.012190442362588781
INTS10,0.06185569240203328
INTS12,0.07023656765663623
INTS1,-0.012079256434741188
INTS2,-0.10099311990102287
INTS3,-0.052810005933706945
INTS4P1,-0.01660685525894923
INTS4P2,-0.03312479138055951
INTS4,-0.057014679825740794
INTS5,0.05924794945948433
INTS6,-0.03226642070096388
INTS7,-0.09686050772763422
INTS8,-0.08865350078702379
INTS9,0.06184103119624962
INTU,0.0670096895827468
INVS,-0.15965197191632796
IP6K1,0.05139041896464845
IP6K2,0.12446607069587327
IP6K3,0.026947474485736835
IPCEF1,-0.041979260935082516
IPMK,-0.04841604107474162
IPO11,-0.03381798038659724
IPO13,0.08698273450203774
IPO4,0.05419233890111575
IPO5,-0.06770474110779828
IPO7,-0.033775524082194065
IPO8,-0.0741929383162429
IPO9,-0.056426538206164084
IPPK,-0.059566275099982344
IPP,-0.060973586353793706
IQCA1,0.059466581103644195
IQCB1,0.014485026868703963
IQCC,0.19919882938529035
IQCD,0.08575812581549465
IQCE,-0.011266291862304458
IQCF1,0.021001473112148283
IQCF2,-0.013786954081221532
IQCF3,-0.0007251888103646941
IQCF5,-0.017703050935682346
IQCF6,-0.0041743168687352564
IQCG,0.0809365174798457
IQCH,0.05463354258471497
IQCJ,-0.045157909541513046
IQCK,0.07994164069575045
IQGAP1,-0.06373186309813962
IQGAP2,0.06330116875601194
IQGAP3,-0.009409486730362716
IQSEC1,-0.013848827745390799
IQSEC2,0.0660619247289915
IQSEC3,-0.07695684145726694
IQUB,0.07459498782443655
IRAK1BP1,0.0952600379095299
IRAK1,-0.017658723458668736
IRAK2,0.020221077036397733
IRAK3,-0.00672020498808025
IRAK4,-0.05733608040881773
IREB2,-0.09291931815936609
IRF1,-0.03563558799496935
IRF2BP1,0.016845622293197426
IRF2BP2,0.0066858172703658375
IRF2,0.04665518013922771
IRF3,0.004062168186333542
IRF4,0.011597364929748496
IRF5,-0.04838574492796351
IRF6,-0.030290273120244605
IRF7,-0.04067350190571855
IRF8,-0.019644370845237902
IRF9,0.026193352186623255
IRGC,-0.013961133073345539
IRGM,-0.026922155366802824
IRGQ,-0.028553074437224924
IRS1,-0.08460953371044695
IRS2,-0.031076049023391172
IRS4,-0.02986325302648022
IRX1,-0.03001637831574012
IRX2,-0.015616169732588283
IRX3,0.06952212774884688
IRX4,-0.04847905884068489
IRX5,0.09281195478376726
IRX6,0.014598933228251065
ISCA1,0.021694906410685506
ISCA2,0.003458581768510437
ISCU,0.027749140254763938
ISG15,0.018658584227600666
ISG20L2,-0.09066737911697839
ISG20,-0.025433896804358643
ISL1,0.008465711166672678
ISL2,-0.04697867265208287
ISLR2,0.023219080799594272
ISLR,-6.599485314730095e-05
ISM1,-0.02813359742595589
ISM2,-0.053622035911157266
ISOC1,0.07736628314302439
ISOC2,0.042901497827195066
ISPD,-0.027545856932023726
ISX,-0.00491662253819732
ISY1,0.045537336383011676
ISYNA1,0.12664949731287717
ITCH,-0.060110956141360125
ITFG1,-0.02420231174859826
ITFG2,0.01228938749357106
ITFG3,0.06448632413161963
ITGA10,-0.038242165476859345
ITGA11,-0.03066777416980041
ITGA1,-0.08015890950838382
ITGA2B,0.004479477727405979
ITGA2,-0.11422329879030914
ITGA3,-0.09400142937660909
ITGA4,0.03704732452050142
ITGA5,-0.047029628620123186
ITGA6,-0.08168015114034055
ITGA7,0.10559095662695941
ITGA8,0.07076049796487371
ITGA9,0.014976239715198701
ITGAD,-0.028757374278906588
ITGAE,-0.02156008106385684
ITGAL,-0.0009123415168851548
ITGAM,0.017300434000865682
ITGAV,-0.11313334176921114
ITGAX,0.031053914350784858
ITGB1BP1,0.040935046919392405
ITGB1BP2,0.016510079552876054
NMRK2,-0.0016759751100814172
ITGB1,-0.12296670165877802
ITGB2,-0.003665695197479565
ITGB3BP,0.07304562744266122
ITGB3,-0.005914730795423441
ITGB4,-0.10631250037830832
ITGB5,-0.060219536287467186
ITGB6,-0.08923778861442389
ITGB7,0.0039324802671274715
ITGB8,-0.003247899312778417
ITGBL1,-0.0025870928034805517
ITIH1,-0.045213643087849954
ITIH2,-0.05750139379667056
ITIH3,0.0155288974682117
ITIH4,0.03277914593271791
ITIH6,0.00671657415804326
ITIH5,-0.02289124125171712
ITK,-0.04057436618976584
ITLN1,-0.021939909890092323
ITLN2,-0.008817389230715225
ITM2A,0.02244082895752404
ITM2B,0.024948207670199014
ITPA,0.0680796108837299
ITPK1,0.020956905388363416
ITPKA,-0.07550635553410065
ITPKB,0.025246803683581502
ITPKC,-0.08918246806591175
ITPR1,-0.013815506044837401
ITPR2,0.0005203270334503381
ITPR3,-0.03907740146046756
ITPRIPL1,-0.0033758493366249846
ITPRIPL2,-0.07344664256604147
ITPRIP,-0.06271768319325785
ITSN1,-0.02806201122934907
ITSN2,-0.001337197714445657
IVD,0.07049907686537243
IVL,-0.05550313137720425
IVNS1ABP,-0.016686752464155897
IWS1,-0.045402586508551536
IYD,0.02103131598738574
IZUMO1,0.07352209623022417
JAG1,-0.10827575052799733
JAG2,-0.03746534065497081
JAGN1,0.01405815622102732
JAK1,-0.10776275128868294
JAK2,-0.04221383002520736
JAK3,-0.019284672581747427
JAKMIP1,0.05465120107022422
JAKMIP2,-0.014205968009552544
JAKMIP3,0.015355072670744561
JAM2,0.058068263599880696
JAM3,-0.04293438281801346
JARID2,-0.07480462644764499
JDP2,0.04835778886311228
KDM7A,-0.038730959191732674
JKAMP,-0.06514172774515978
JMJD1C,-0.08677858920199363
JMJD4,0.07561870802029118
KDM8,0.09423123892583724
JMJD6,-0.08260940427624146
JMJD8,0.1496234164891896
JMY,-0.01327260059046051
JOSD1,-0.15386582341430133
JOSD2,-0.01048121819464054
JPH1,0.06908536590507984
JPH3,0.013077032013922265
JPH4,0.0363987794293765
JRKL,-0.07990456529172663
JRK,-0.10573154020345477
JSRP1,0.0950734235057515
JTB,0.017788503800884863
AJUBA,-0.030213080898576362
JUNB,-0.034526637989456065
JUND,0.12465577560389664
JUN,0.017403893112052312
JUP,-0.013393926793351489
KAAG1,0.02732315968577485
ANOS1,0.024695900623538894
KALRN,-0.061053010021934424
KANK1,0.028501369261435226
KANK2,0.03656299775492092
KANK3,0.018154909169043724
KANK4,-0.011041461143355259
KARS,0.063120113240067
KAT2A,0.006882302086325601
KAT2B,0.018497199261335587
KAT5,0.10301086889571233
KATNA1,0.0007154535764729216
KATNAL1,-0.02478434787637876
KATNAL2,0.09898739265408274
KATNB1,0.11738309228480738
KAZALD1,-0.041585825589068565
KAZN,0.05774820477980937
KLHL41,0.0032533698698220034
KBTBD11,0.011360892781983968
KBTBD12,-0.056671208675969496
KBTBD13,0.02577404811954195
KBTBD2,-0.04206478492220843
KBTBD3,0.051124578273085655
KBTBD4,0.030824679283391967
KLHL40,0.04458977033679759
KBTBD6,0.050368892643760994
KBTBD7,-0.04504014962770463
KBTBD8,0.007118942272380502
KCMF1,-0.015355255106913027
KCNA10,-0.01783647183590778
KCNA1,0.037568472674918744
KCNA2,-0.008744791423769322
KCNA3,-0.05187637803904886
KCNA4,-0.008193143378453723
KCNA5,0.08298617835515763
KCNA6,0.06418734021351037
KCNA7,-0.038957006656672906
KCNAB1,0.016080751610567427
KCNAB2,-0.016765966258905165
KCNAB3,0.012456847584175021
KCNB1,-0.0026236462358468107
KCNB2,-0.011623316321802784
KCNC1,-0.019201680593514847
KCNC2,-0.034309421364584015
KCNC3,-0.03583281461223119
KCNC4,-0.02527568431005277
KCND1,0.006035099422860351
KCND2,0.023479098932992954
KCND3,-0.008066953231755212
KCNE5,-0.0317519549824582
KCNE1,0.10496943843694138
KCNE2,-0.027629121685653638
KCNE3,-0.0010355995182129458
KCNE4,0.0037681284920129095
KCNF1,-0.032784195302385334
KCNG1,-0.0656387300579453
KCNG2,0.0014080073363857061
KCNG3,0.11780154936409179
KCNG4,-0.016875896933651113
KCNH1,0.02414953148184894
KCNH2,0.0389972207994957
KCNH3,0.07543210730357859
KCNH4,-0.012089535302902701
KCNH5,0.006613877527532308
KCNH6,-0.025754065568408528
KCNH7,-0.006219683596093047
KCNH8,-0.010178495635293505
KCNIP1,-0.04838028350178532
KCNIP2,-0.014677817421103495
KCNIP3,0.03583480198800804
KCNIP4,-0.033679377678336016
KCNJ10,0.0002467334302263105
KCNJ11,0.03870982799117836
KCNJ12,0.02273580980220427
KCNJ13,-0.011605058916405465
KCNJ14,-0.05592002589279284
KCNJ15,-0.028397228648031594
KCNJ16,0.02120680337985151
KCNJ1,-0.018242954988074597
KCNJ2,-0.04731579683352436
KCNJ3,-0.03937043470007913
KCNJ4,-0.022378275072315504
KCNJ5,-0.02655990240408777
KCNJ6,0.0734160438532206
KCNJ8,0.07927281412075901
KCNJ9,0.005062114473468934
KCNK10,0.015781435021313753
KCNK12,0.03120488164436494
KCNK13,0.034581903793414706
KCNK15,-0.025057279315534784
KCNK16,0.04469719406108438
KCNK17,-0.03804137896804694
KCNK18,0.0013618060720327234
KCNK1,-0.07012680861384069
KCNK2,-0.05693359033948934
KCNK3,0.07167341010595028
KCNK4,0.0026162002210295414
KCNK5,0.018705339650725798
KCNK6,-0.0597433159987665
KCNK7,-0.010150735294337755
KCNK9,-0.027322830050840928
KCNMA1,0.022412965889124413
KCNMB1,0.026659298943440803
KCNMB2,0.062362072268397524
KCNMB3,0.021901191563812764
KCNMB4,-0.04755904775425683
KCNN2,0.02995021112613791
KCNN3,0.007799656467240801
KCNN4,-0.04668545715626501
KCNQ1DN,-0.04562969184693681
KCNQ1,0.12072868316796814
KCNQ2,-0.05465991717696563
KCNQ3,-0.10291173548949346
KCNQ4,-0.03488376964737632
KCNQ5,-0.0570311550451363
KCNRG,0.09518253827742888
KCNS1,0.04362417009924408
KCNS2,0.023983564059740777
KCNS3,-0.003228544346105498
KCNT1,-0.058719566487347934
KCNT2,-0.03084982809974466
KCNU1,0.007922963842868041
KCNV1,-0.07242937459346552
KCNV2,-0.07945160100375809
KCP,-0.03455693504675113
KCTD10,-0.092606605398956
KCTD11,-0.0006463352908760093
KCTD13,0.007236148767058079
KCTD14,0.10922378660687988
KCTD15,-0.0665896977592603
KCTD16,0.0007699905696842847
KCTD17,-0.01738928325066932
KCTD18,0.014162054907047283
KCTD19,-0.016030142736325696
KCTD20,-0.06617862907937895
KCTD21,-0.055446902593232365
KCTD2,-0.009599282619836337
KCTD3,-0.04744745805138371
KCTD4,-0.001965096741597421
KCTD5,-0.01608001314103536
KCTD6,0.044302885740701514
KCTD7,-0.0463655180320858
KCTD8,-0.012070835140093836
KCTD9,-0.025899751187764657
KDELC1,-0.05983031004123058
KDELC2,0.030097601721523846
KDELR1,-0.007416537783332375
KDELR2,-0.0020446452126173355
KDELR3,-0.05531124615139264
KDM1A,-0.003555059562949
KDM1B,-0.013258266079413938
KDM2A,-0.032598213149336426
KDM2B,0.023049752289568813
KDM3A,-0.028573903981429182
KDM3B,-0.03934898280838024
KDM4A,0.06655013819456458
KDM4B,-0.02446148941173167
KDM4C,0.029911349203431033
KDM4E,-0.03008119942227271
KDM4D,0.051480655942458244
KDM5A,-0.09981392751953772
KDM5B,-0.05924967427911755
KDM5C,-0.045109471384295836
KDM6A,-0.07141238173865659
KDM6B,-0.05363017729421811
KDR,-0.028094409605254465
KDSR,-0.0024438952893975586
KEAP1,0.0404094395660447
KEL,0.03331416046046843
KERA,-0.011823665142209472
KHDC1L,0.0005535968199093435
KHDC1,0.07741756450225956
KHDRBS1,-0.0036068273167236885
KHDRBS2,0.008187215453912712
KHDRBS3,0.047428947875187956
KHK,0.025479083714356327
KHNYN,-0.014166092111719333
KHSRP,-0.028934988269258978
KIAA0020,-0.0375917251628495
KIAA0040,-0.04123634595247455
KIAA0087,-0.00772754047279841
EMC1,-0.0456211955589187
KIAA0100,-0.06288135268030513
KIAA0101,-0.007565286084673907
DANCR,0.06559483522795949
KIAA0125,-0.0019434660242240995
KIAA0141,0.04432467103781932
SPIDR,-0.019836738381133777
IST1,0.07930666720227557
GSE1,0.034199462653908455
KIAA0195,0.011339555032518756
KIAA0196,0.029870088772052505
KIAA0226,0.03525709904683979
KIAA0232,-0.005076038694263431
GLTSCR1L,-0.04421690939480225
SUSD6,0.015598816702111072
CEP170B,-0.028613275508150945
AREL1,-0.05077409679138938
KIAA0319L,0.008495249950152712
KIAA0319,0.006043253001292672
KIAA0355,-0.04072866720187807
KIAA0368,-0.05165142540486552
KIAA0391,0.015305179097996256
TTI1,-0.009598952941187669
KIAA0408,0.030623741294339736
AP5Z1,0.1339159786463916
CTIF,0.02714352446711292
KIAA0430,-0.06417417247794109
SZT2,0.06873356411617185
EFCAB14,0.01848783512467576
KIAA0513,0.09311687136041381
C2CD5,-0.06525199846667272
KIAA0556,0.02577748574963049
CEP104,0.02647199589117674
VWA8,0.03228990669462332
KIAA0586,-0.06618820472930631
PPP1R26,-0.05572882295359363
ATG13,-0.0026884236143542013
CLUHP3,-0.06791086708988456
CLUH,0.014770270324476576
TESPA1,0.0007575208035315828
